FROM,TO,TRIPS
Northeast_Hillsborough,West_Brandon_S_Falkenburg_Corrido,48927.4973626535
Northeast_Hillsborough,Westshore_Rocky_Point,8813.84433389688
Northwest_Hillsborough,,0
Northwest_Hillsborough,CZ1,5234.46715569496
Northwest_Hillsborough,CZ2,2083.3417247138
Northwest_Hillsborough,CZ3,1118.87452483177
Northwest_Hillsborough,CZ4,4007.87311307085
Northwest_Hillsborough,Citrus_Park,41495.8769431114
Northwest_Hillsborough,Downtown,39428.0086269854
Northwest_Hillsborough,East_Town,16147.4168094811
Northwest_Hillsborough,Harney_Corridor_Tampa_Ex_Airpor,10375.3719763297
Northwest_Hillsborough,Hernando_Citrus,8271.39780203626
Northwest_Hillsborough,Hidden_River_Telecom_Park,3334.8414747715
Northwest_Hillsborough,MacDill_AFB_Port_Tampa,2331.2778570652
Northwest_Hillsborough,Manatee_Spur,0
Northwest_Hillsborough,Northeast_Hillsborough,28745.6077284905
Northwest_Hillsborough,Northwest_Hillsborough,1642211.20393143
Northwest_Hillsborough,Pasco,38498.8057287475
Northwest_Hillsborough,Pinellas,219463.198078922
Northwest_Hillsborough,Plant_City_Area,730.649414818734
Northwest_Hillsborough,Port_of_Tampa_50th_St_Corridor,3163.30801773071
Northwest_Hillsborough,Southeast_Hillsborough,17334.2223446835
Northwest_Hillsborough,Southwest_Hillsborough,40008.1556472997
Northwest_Hillsborough,Tampa_Central,329536.063776545
Northwest_Hillsborough,Tampa_Intl_Airport_Anderson_Rd,153484.064142262
Northwest_Hillsborough,USF_Hospitals_Busch_Gardens,31026.2673138531
Northwest_Hillsborough,West_Brandon_S_Falkenburg_Corrido,9247.43725340115
Northwest_Hillsborough,Westshore_Rocky_Point,63929.3712832169
Pasco,,0
Pasco,CZ1,1646.95716631413
Pasco,CZ2,839.988179683685
Pasco,CZ3,913.329152107239
Pasco,CZ4,1581.62016034126
Pasco,Citrus_Park,1163.46170520782
Pasco,Downtown,9874.9466098533
Pasco,East_Town,6425.28264408372
Pasco,Harney_Corridor_Tampa_Ex_Airpor,3744.23033809662
Pasco,Hernando_Citrus,0
Pasco,Hidden_River_Telecom_Park,1671.69977855682
Pasco,MacDill_AFB_Port_Tampa,340.37753868103
Pasco,Manatee_Spur,0
Pasco,Northeast_Hillsborough,41915.8357154615
Pasco,Northwest_Hillsborough,35792.9500793193
Pasco,Pasco,0
Pasco,Pinellas,0
Pasco,Plant_City_Area,1990.83681726456
Pasco,Port_of_Tampa_50th_St_Corridor,917.90730714798
Pasco,Southeast_Hillsborough,6484.5636228174
Pasco,Southwest_Hillsborough,4656.19049783936
Pasco,Tampa_Central,39397.8709595064
Pasco,Tampa_Intl_Airport_Anderson_Rd,9906.38231607853
Pasco,USF_Hospitals_Busch_Gardens,13048.9807644011
Pasco,West_Brandon_S_Falkenburg_Corrido,4413.16073144972
Pasco,Westshore_Rocky_Point,5987.7074559927
Pinellas,,0
Pinellas,CZ1,10542.0323627429
Pinellas,CZ2,5532.38286232948
Pinellas,CZ3,4540.82483199239
Pinellas,CZ4,14010.2102260187
Pinellas,Citrus_Park,6776.56189183425
Pinellas,Downtown,48843.1542832952
Pinellas,East_Town,20871.3556190529
Pinellas,Harney_Corridor_Tampa_Ex_Airpor,10356.1562767266
Pinellas,Hernando_Citrus,0
Pinellas,Hidden_River_Telecom_Park,4853.62607516546
Pinellas,MacDill_AFB_Port_Tampa,6554.23709809245
Pinellas,Manatee_Spur,0
Pinellas,Northeast_Hillsborough,65329.0425265908
Pinellas,Northwest_Hillsborough,217794.494384056
Pinellas,Pasco,0
Pinellas,Pinellas,0
Pinellas,Plant_City_Area,2548.92998004705
Pinellas,Port_of_Tampa_50th_St_Corridor,3452.39749654615
Pinellas,Southeast_Hillsborough,31777.2057623016
Pinellas,Southwest_Hillsborough,52518.2466051427
Pinellas,Tampa_Central,161268.004895938
