ZONE,COUNTY,MODE,TRIPS
456,Hillsborough County,TRANSIT,0
456,Hillsborough County,WALK,0
457,Hillsborough County,BIKE,0
457,Hillsborough County,BIKE_SHARE,0
457,Hillsborough County,CAR,0
457,Hillsborough County,CAR_SHARE,0
457,Hillsborough County,LONG_DIST_PASS,0
457,Hillsborough County,MISSING,0
457,Hillsborough County,OTHER,0
457,Hillsborough County,SCHOOL_BUS,0
457,Hillsborough County,SHUTTLE_VANPOOL,0
457,Hillsborough County,TNC,0
457,Hillsborough County,TRANSIT,0
457,Hillsborough County,WALK,0
458,Hillsborough County,BIKE,0
458,Hillsborough County,BIKE_SHARE,0
458,Hillsborough County,CAR,1977.46337
458,Hillsborough County,CAR_SHARE,0
458,Hillsborough County,LONG_DIST_PASS,0
458,Hillsborough County,MISSING,0
458,Hillsborough County,OTHER,0
458,Hillsborough County,SCHOOL_BUS,0
458,Hillsborough County,SHUTTLE_VANPOOL,0
458,Hillsborough County,TNC,0
458,Hillsborough County,TRANSIT,0
458,Hillsborough County,WALK,0
460,Hillsborough County,BIKE,0
460,Hillsborough County,BIKE_SHARE,0
460,Hillsborough County,CAR,0
460,Hillsborough County,CAR_SHARE,0
460,Hillsborough County,LONG_DIST_PASS,0
460,Hillsborough County,MISSING,0
460,Hillsborough County,OTHER,0
460,Hillsborough County,SCHOOL_BUS,0
460,Hillsborough County,SHUTTLE_VANPOOL,0
460,Hillsborough County,TNC,0
460,Hillsborough County,TRANSIT,0
460,Hillsborough County,WALK,0
461,Hillsborough County,BIKE,0
461,Hillsborough County,BIKE_SHARE,0
461,Hillsborough County,CAR,35.98131
461,Hillsborough County,CAR_SHARE,0
461,Hillsborough County,LONG_DIST_PASS,0
461,Hillsborough County,MISSING,0
461,Hillsborough County,OTHER,0
461,Hillsborough County,SCHOOL_BUS,0
461,Hillsborough County,SHUTTLE_VANPOOL,0
461,Hillsborough County,TNC,9.14181
461,Hillsborough County,TRANSIT,0
461,Hillsborough County,WALK,0
462,Hillsborough County,BIKE,0
462,Hillsborough County,BIKE_SHARE,0
462,Hillsborough County,CAR,0
462,Hillsborough County,CAR_SHARE,0
462,Hillsborough County,LONG_DIST_PASS,0
462,Hillsborough County,MISSING,0
462,Hillsborough County,OTHER,0
462,Hillsborough County,SCHOOL_BUS,0
462,Hillsborough County,SHUTTLE_VANPOOL,0
462,Hillsborough County,TNC,0
462,Hillsborough County,TRANSIT,0
462,Hillsborough County,WALK,0
464,Hillsborough County,BIKE,0
464,Hillsborough County,BIKE_SHARE,0
464,Hillsborough County,CAR,0
464,Hillsborough County,CAR_SHARE,0
464,Hillsborough County,LONG_DIST_PASS,0
464,Hillsborough County,MISSING,0
464,Hillsborough County,OTHER,0
464,Hillsborough County,SCHOOL_BUS,0
464,Hillsborough County,SHUTTLE_VANPOOL,0
464,Hillsborough County,TNC,0
464,Hillsborough County,TRANSIT,0
464,Hillsborough County,WALK,0
467,Hillsborough County,BIKE,0
467,Hillsborough County,BIKE_SHARE,0
467,Hillsborough County,CAR,0
467,Hillsborough County,CAR_SHARE,0
467,Hillsborough County,LONG_DIST_PASS,0
467,Hillsborough County,MISSING,0
467,Hillsborough County,OTHER,0
467,Hillsborough County,SCHOOL_BUS,0
467,Hillsborough County,SHUTTLE_VANPOOL,0
467,Hillsborough County,TNC,0
467,Hillsborough County,TRANSIT,0
467,Hillsborough County,WALK,0
474,Hillsborough County,BIKE,0
474,Hillsborough County,BIKE_SHARE,0
474,Hillsborough County,CAR,23.1456
474,Hillsborough County,CAR_SHARE,0
474,Hillsborough County,LONG_DIST_PASS,0
474,Hillsborough County,MISSING,0
474,Hillsborough County,OTHER,0
474,Hillsborough County,SCHOOL_BUS,0
474,Hillsborough County,SHUTTLE_VANPOOL,0
474,Hillsborough County,TNC,0
474,Hillsborough County,TRANSIT,0
474,Hillsborough County,WALK,0
476,Hillsborough County,BIKE,0
476,Hillsborough County,BIKE_SHARE,0
476,Hillsborough County,CAR,27.19715
476,Hillsborough County,CAR_SHARE,0
476,Hillsborough County,LONG_DIST_PASS,0
476,Hillsborough County,MISSING,0
476,Hillsborough County,OTHER,0
476,Hillsborough County,SCHOOL_BUS,0
476,Hillsborough County,SHUTTLE_VANPOOL,0
476,Hillsborough County,TNC,0
476,Hillsborough County,TRANSIT,0
476,Hillsborough County,WALK,0
477,Hillsborough County,BIKE,0
477,Hillsborough County,BIKE_SHARE,0
477,Hillsborough County,CAR,357.50651
477,Hillsborough County,CAR_SHARE,0
477,Hillsborough County,LONG_DIST_PASS,0
477,Hillsborough County,MISSING,0
477,Hillsborough County,OTHER,0
477,Hillsborough County,SCHOOL_BUS,0
477,Hillsborough County,SHUTTLE_VANPOOL,0
477,Hillsborough County,TNC,99.30834
477,Hillsborough County,TRANSIT,0
477,Hillsborough County,WALK,0
481,Hillsborough County,BIKE,0
481,Hillsborough County,BIKE_SHARE,0
481,Hillsborough County,CAR,715.4417
481,Hillsborough County,CAR_SHARE,0
481,Hillsborough County,LONG_DIST_PASS,0
481,Hillsborough County,MISSING,0
481,Hillsborough County,OTHER,0
481,Hillsborough County,SCHOOL_BUS,0
481,Hillsborough County,SHUTTLE_VANPOOL,0
481,Hillsborough County,TNC,0
481,Hillsborough County,TRANSIT,0
481,Hillsborough County,WALK,0
482,Hillsborough County,BIKE,0
482,Hillsborough County,BIKE_SHARE,0
482,Hillsborough County,CAR,613.29609
482,Hillsborough County,CAR_SHARE,0
482,Hillsborough County,LONG_DIST_PASS,0
482,Hillsborough County,MISSING,0
482,Hillsborough County,OTHER,0
482,Hillsborough County,SCHOOL_BUS,0
482,Hillsborough County,SHUTTLE_VANPOOL,0
482,Hillsborough County,TNC,0
482,Hillsborough County,TRANSIT,0
482,Hillsborough County,WALK,0
484,Hillsborough County,BIKE,0
484,Hillsborough County,BIKE_SHARE,0
484,Hillsborough County,CAR,18.28362
484,Hillsborough County,CAR_SHARE,0
484,Hillsborough County,LONG_DIST_PASS,0
484,Hillsborough County,MISSING,0
484,Hillsborough County,OTHER,0
484,Hillsborough County,SCHOOL_BUS,0
484,Hillsborough County,SHUTTLE_VANPOOL,0
484,Hillsborough County,TNC,0
484,Hillsborough County,TRANSIT,0
484,Hillsborough County,WALK,0
485,Hillsborough County,BIKE,0
485,Hillsborough County,BIKE_SHARE,0
485,Hillsborough County,CAR,0
485,Hillsborough County,CAR_SHARE,0
485,Hillsborough County,LONG_DIST_PASS,0
485,Hillsborough County,MISSING,0
485,Hillsborough County,OTHER,0
485,Hillsborough County,SCHOOL_BUS,0
485,Hillsborough County,SHUTTLE_VANPOOL,0
485,Hillsborough County,TNC,0
485,Hillsborough County,TRANSIT,0
485,Hillsborough County,WALK,18.28361
486,Hillsborough County,BIKE,0
486,Hillsborough County,BIKE_SHARE,0
486,Hillsborough County,CAR,0
486,Hillsborough County,CAR_SHARE,0
486,Hillsborough County,LONG_DIST_PASS,0
486,Hillsborough County,MISSING,0
486,Hillsborough County,OTHER,0
486,Hillsborough County,SCHOOL_BUS,0
486,Hillsborough County,SHUTTLE_VANPOOL,0
486,Hillsborough County,TNC,0
486,Hillsborough County,TRANSIT,0
486,Hillsborough County,WALK,0
487,Hillsborough County,BIKE,0
487,Hillsborough County,BIKE_SHARE,0
487,Hillsborough County,CAR,216.12987
487,Hillsborough County,CAR_SHARE,0
487,Hillsborough County,LONG_DIST_PASS,0
487,Hillsborough County,MISSING,0
487,Hillsborough County,OTHER,0
487,Hillsborough County,SCHOOL_BUS,0
487,Hillsborough County,SHUTTLE_VANPOOL,0
487,Hillsborough County,TNC,0
487,Hillsborough County,TRANSIT,0
487,Hillsborough County,WALK,0
492,Hillsborough County,BIKE,0
492,Hillsborough County,BIKE_SHARE,0
492,Hillsborough County,CAR,204.29122
492,Hillsborough County,CAR_SHARE,0
492,Hillsborough County,LONG_DIST_PASS,0
492,Hillsborough County,MISSING,0
492,Hillsborough County,OTHER,0
492,Hillsborough County,SCHOOL_BUS,0
492,Hillsborough County,SHUTTLE_VANPOOL,0
492,Hillsborough County,TNC,0
492,Hillsborough County,TRANSIT,0
492,Hillsborough County,WALK,204.29122
493,Hillsborough County,BIKE,0
493,Hillsborough County,BIKE_SHARE,0
493,Hillsborough County,CAR,102.69779
493,Hillsborough County,CAR_SHARE,0
493,Hillsborough County,LONG_DIST_PASS,0
493,Hillsborough County,MISSING,0
493,Hillsborough County,OTHER,0
493,Hillsborough County,SCHOOL_BUS,0
493,Hillsborough County,SHUTTLE_VANPOOL,0
493,Hillsborough County,TNC,0
493,Hillsborough County,TRANSIT,0
493,Hillsborough County,WALK,0
494,Hillsborough County,BIKE,0
494,Hillsborough County,BIKE_SHARE,0
494,Hillsborough County,CAR,530.69867
494,Hillsborough County,CAR_SHARE,0
494,Hillsborough County,LONG_DIST_PASS,0
494,Hillsborough County,MISSING,0
494,Hillsborough County,OTHER,0
494,Hillsborough County,SCHOOL_BUS,0
494,Hillsborough County,SHUTTLE_VANPOOL,0
494,Hillsborough County,TNC,0
494,Hillsborough County,TRANSIT,0
494,Hillsborough County,WALK,0
496,Hillsborough County,BIKE,0
496,Hillsborough County,BIKE_SHARE,0
496,Hillsborough County,CAR,24.82601
496,Hillsborough County,CAR_SHARE,0
496,Hillsborough County,LONG_DIST_PASS,0
496,Hillsborough County,MISSING,0
496,Hillsborough County,OTHER,0
496,Hillsborough County,SCHOOL_BUS,0
496,Hillsborough County,SHUTTLE_VANPOOL,0
496,Hillsborough County,TNC,0
496,Hillsborough County,TRANSIT,0
496,Hillsborough County,WALK,0
497,Hillsborough County,BIKE,0
497,Hillsborough County,BIKE_SHARE,0
497,Hillsborough County,CAR,31.3684
497,Hillsborough County,CAR_SHARE,0
497,Hillsborough County,LONG_DIST_PASS,0
497,Hillsborough County,MISSING,0
497,Hillsborough County,OTHER,0
497,Hillsborough County,SCHOOL_BUS,0
497,Hillsborough County,SHUTTLE_VANPOOL,0
497,Hillsborough County,TNC,0
497,Hillsborough County,TRANSIT,0
497,Hillsborough County,WALK,0
498,Hillsborough County,BIKE,0
498,Hillsborough County,BIKE_SHARE,0
498,Hillsborough County,CAR,94.07851
498,Hillsborough County,CAR_SHARE,0
498,Hillsborough County,LONG_DIST_PASS,0
498,Hillsborough County,MISSING,0
498,Hillsborough County,OTHER,0
498,Hillsborough County,SCHOOL_BUS,0
498,Hillsborough County,SHUTTLE_VANPOOL,0
498,Hillsborough County,TNC,0
498,Hillsborough County,TRANSIT,0
498,Hillsborough County,WALK,0
502,Hillsborough County,BIKE,0
502,Hillsborough County,BIKE_SHARE,0
502,Hillsborough County,CAR,0
502,Hillsborough County,CAR_SHARE,0
502,Hillsborough County,LONG_DIST_PASS,0
502,Hillsborough County,MISSING,0
502,Hillsborough County,OTHER,0
502,Hillsborough County,SCHOOL_BUS,0
502,Hillsborough County,SHUTTLE_VANPOOL,0
502,Hillsborough County,TNC,0
502,Hillsborough County,TRANSIT,0
502,Hillsborough County,WALK,0
503,Hillsborough County,BIKE,0
503,Hillsborough County,BIKE_SHARE,0
503,Hillsborough County,CAR,15.6842
503,Hillsborough County,CAR_SHARE,0
503,Hillsborough County,LONG_DIST_PASS,0
503,Hillsborough County,MISSING,0
503,Hillsborough County,OTHER,0
503,Hillsborough County,SCHOOL_BUS,0
503,Hillsborough County,SHUTTLE_VANPOOL,0
503,Hillsborough County,TNC,0
503,Hillsborough County,TRANSIT,0
503,Hillsborough County,WALK,0
504,Hillsborough County,BIKE,0
504,Hillsborough County,BIKE_SHARE,0
504,Hillsborough County,CAR,64.41219
504,Hillsborough County,CAR_SHARE,0
504,Hillsborough County,LONG_DIST_PASS,0
504,Hillsborough County,MISSING,0
504,Hillsborough County,OTHER,0
504,Hillsborough County,SCHOOL_BUS,0
504,Hillsborough County,SHUTTLE_VANPOOL,0
504,Hillsborough County,TNC,0
504,Hillsborough County,TRANSIT,0
504,Hillsborough County,WALK,0
505,Hillsborough County,BIKE,0
505,Hillsborough County,BIKE_SHARE,0
505,Hillsborough County,CAR,0
505,Hillsborough County,CAR_SHARE,0
505,Hillsborough County,LONG_DIST_PASS,0
505,Hillsborough County,MISSING,0
505,Hillsborough County,OTHER,0
505,Hillsborough County,SCHOOL_BUS,0
505,Hillsborough County,SHUTTLE_VANPOOL,0
505,Hillsborough County,TNC,0
505,Hillsborough County,TRANSIT,0
505,Hillsborough County,WALK,0
506,Hillsborough County,BIKE,0
506,Hillsborough County,BIKE_SHARE,0
506,Hillsborough County,CAR,9.14181
506,Hillsborough County,CAR_SHARE,0
506,Hillsborough County,LONG_DIST_PASS,0
506,Hillsborough County,MISSING,0
506,Hillsborough County,OTHER,0
506,Hillsborough County,SCHOOL_BUS,0
506,Hillsborough County,SHUTTLE_VANPOOL,0
506,Hillsborough County,TNC,0
506,Hillsborough County,TRANSIT,0
506,Hillsborough County,WALK,0
507,Hillsborough County,BIKE,0
507,Hillsborough County,BIKE_SHARE,0
507,Hillsborough County,CAR,26.70134
507,Hillsborough County,CAR_SHARE,0
507,Hillsborough County,LONG_DIST_PASS,0
507,Hillsborough County,MISSING,0
507,Hillsborough County,OTHER,0
507,Hillsborough County,SCHOOL_BUS,0
507,Hillsborough County,SHUTTLE_VANPOOL,0
507,Hillsborough County,TNC,0
507,Hillsborough County,TRANSIT,0
507,Hillsborough County,WALK,5.18124
508,Hillsborough County,BIKE,0
508,Hillsborough County,BIKE_SHARE,0
508,Hillsborough County,CAR,2.59062
508,Hillsborough County,CAR_SHARE,0
508,Hillsborough County,LONG_DIST_PASS,0
508,Hillsborough County,MISSING,0
508,Hillsborough County,OTHER,0
508,Hillsborough County,SCHOOL_BUS,0
508,Hillsborough County,SHUTTLE_VANPOOL,0
508,Hillsborough County,TNC,0
508,Hillsborough County,TRANSIT,0
508,Hillsborough County,WALK,0
509,Hillsborough County,BIKE,0
509,Hillsborough County,BIKE_SHARE,0
509,Hillsborough County,CAR,53.40268
509,Hillsborough County,CAR_SHARE,0
509,Hillsborough County,LONG_DIST_PASS,0
509,Hillsborough County,MISSING,0
509,Hillsborough County,OTHER,0
509,Hillsborough County,SCHOOL_BUS,0
509,Hillsborough County,SHUTTLE_VANPOOL,0
509,Hillsborough County,TNC,0
509,Hillsborough County,TRANSIT,0
509,Hillsborough County,WALK,0
510,Hillsborough County,BIKE,0
510,Hillsborough County,BIKE_SHARE,0
510,Hillsborough County,CAR,26.70134
510,Hillsborough County,CAR_SHARE,0
510,Hillsborough County,LONG_DIST_PASS,0
510,Hillsborough County,MISSING,0
510,Hillsborough County,OTHER,0
510,Hillsborough County,SCHOOL_BUS,0
510,Hillsborough County,SHUTTLE_VANPOOL,0
510,Hillsborough County,TNC,0
510,Hillsborough County,TRANSIT,0
510,Hillsborough County,WALK,0
511,Hillsborough County,BIKE,0
511,Hillsborough County,BIKE_SHARE,0
511,Hillsborough County,CAR,0
511,Hillsborough County,CAR_SHARE,0
511,Hillsborough County,LONG_DIST_PASS,0
511,Hillsborough County,MISSING,0
511,Hillsborough County,OTHER,0
511,Hillsborough County,SCHOOL_BUS,0
511,Hillsborough County,SHUTTLE_VANPOOL,0
511,Hillsborough County,TNC,0
511,Hillsborough County,TRANSIT,0
511,Hillsborough County,WALK,0
512,Hillsborough County,BIKE,0
512,Hillsborough County,BIKE_SHARE,0
512,Hillsborough County,CAR,1138.20198
512,Hillsborough County,CAR_SHARE,0
512,Hillsborough County,LONG_DIST_PASS,0
512,Hillsborough County,MISSING,0
512,Hillsborough County,OTHER,0
512,Hillsborough County,SCHOOL_BUS,0
512,Hillsborough County,SHUTTLE_VANPOOL,0
512,Hillsborough County,TNC,0
512,Hillsborough County,TRANSIT,0
512,Hillsborough County,WALK,1517.60264
513,Hillsborough County,BIKE,0
513,Hillsborough County,BIKE_SHARE,0
513,Hillsborough County,CAR,379.40066
513,Hillsborough County,CAR_SHARE,0
513,Hillsborough County,LONG_DIST_PASS,0
513,Hillsborough County,MISSING,0
513,Hillsborough County,OTHER,0
513,Hillsborough County,SCHOOL_BUS,0
513,Hillsborough County,SHUTTLE_VANPOOL,0
513,Hillsborough County,TNC,0
513,Hillsborough County,TRANSIT,0
513,Hillsborough County,WALK,0
515,Hillsborough County,BIKE,0
515,Hillsborough County,BIKE_SHARE,0
515,Hillsborough County,CAR,36.56724
515,Hillsborough County,CAR_SHARE,0
515,Hillsborough County,LONG_DIST_PASS,0
515,Hillsborough County,MISSING,0
515,Hillsborough County,OTHER,0
515,Hillsborough County,SCHOOL_BUS,0
515,Hillsborough County,SHUTTLE_VANPOOL,0
515,Hillsborough County,TNC,0
515,Hillsborough County,TRANSIT,0
515,Hillsborough County,WALK,0
517,Hillsborough County,BIKE,3679.77654
517,Hillsborough County,BIKE_SHARE,0
517,Hillsborough County,CAR,6159.66902
517,Hillsborough County,CAR_SHARE,0
517,Hillsborough County,LONG_DIST_PASS,0
517,Hillsborough County,MISSING,0
517,Hillsborough County,OTHER,0
517,Hillsborough County,SCHOOL_BUS,0
517,Hillsborough County,SHUTTLE_VANPOOL,0
517,Hillsborough County,TNC,0
517,Hillsborough County,TRANSIT,0
517,Hillsborough County,WALK,20852.06706
519,Hillsborough County,BIKE,0
519,Hillsborough County,BIKE_SHARE,0
519,Hillsborough County,CAR,4300.07401
519,Hillsborough County,CAR_SHARE,0
519,Hillsborough County,LONG_DIST_PASS,0
519,Hillsborough County,MISSING,0
519,Hillsborough County,OTHER,0
519,Hillsborough County,SCHOOL_BUS,0
519,Hillsborough County,SHUTTLE_VANPOOL,0
519,Hillsborough County,TNC,0
519,Hillsborough County,TRANSIT,0
519,Hillsborough County,WALK,0
521,Hillsborough County,BIKE,0
521,Hillsborough County,BIKE_SHARE,0
521,Hillsborough County,CAR,0
521,Hillsborough County,CAR_SHARE,0
521,Hillsborough County,LONG_DIST_PASS,0
521,Hillsborough County,MISSING,0
521,Hillsborough County,OTHER,0
521,Hillsborough County,SCHOOL_BUS,0
521,Hillsborough County,SHUTTLE_VANPOOL,0
521,Hillsborough County,TNC,0
521,Hillsborough County,TRANSIT,0
521,Hillsborough County,WALK,0
522,Hillsborough County,BIKE,0
522,Hillsborough County,BIKE_SHARE,0
522,Hillsborough County,CAR,1839.88827
522,Hillsborough County,CAR_SHARE,0
522,Hillsborough County,LONG_DIST_PASS,0
522,Hillsborough County,MISSING,0
522,Hillsborough County,OTHER,0
522,Hillsborough County,SCHOOL_BUS,0
522,Hillsborough County,SHUTTLE_VANPOOL,0
522,Hillsborough County,TNC,0
522,Hillsborough County,TRANSIT,0
522,Hillsborough County,WALK,0
523,Hillsborough County,BIKE,0
523,Hillsborough County,BIKE_SHARE,0
523,Hillsborough County,CAR,3854.26068
523,Hillsborough County,CAR_SHARE,0
523,Hillsborough County,LONG_DIST_PASS,0
523,Hillsborough County,MISSING,0
523,Hillsborough County,OTHER,0
523,Hillsborough County,SCHOOL_BUS,0
523,Hillsborough County,SHUTTLE_VANPOOL,0
523,Hillsborough County,TNC,0
523,Hillsborough County,TRANSIT,0
523,Hillsborough County,WALK,0
524,Hillsborough County,BIKE,0
524,Hillsborough County,BIKE_SHARE,0
524,Hillsborough County,CAR,1226.59218
524,Hillsborough County,CAR_SHARE,0
524,Hillsborough County,LONG_DIST_PASS,0
524,Hillsborough County,MISSING,0
524,Hillsborough County,OTHER,0
524,Hillsborough County,SCHOOL_BUS,0
524,Hillsborough County,SHUTTLE_VANPOOL,0
524,Hillsborough County,TNC,0
524,Hillsborough County,TRANSIT,0
524,Hillsborough County,WALK,0
525,Hillsborough County,BIKE,0
525,Hillsborough County,BIKE_SHARE,0
525,Hillsborough County,CAR,0
525,Hillsborough County,CAR_SHARE,0
525,Hillsborough County,LONG_DIST_PASS,0
525,Hillsborough County,MISSING,0
525,Hillsborough County,OTHER,0
525,Hillsborough County,SCHOOL_BUS,0
525,Hillsborough County,SHUTTLE_VANPOOL,0
525,Hillsborough County,TNC,0
525,Hillsborough County,TRANSIT,0
525,Hillsborough County,WALK,0
528,Hillsborough County,BIKE,0
528,Hillsborough County,BIKE_SHARE,0
528,Hillsborough County,CAR,0
528,Hillsborough County,CAR_SHARE,0
528,Hillsborough County,LONG_DIST_PASS,0
528,Hillsborough County,MISSING,0
528,Hillsborough County,OTHER,0
528,Hillsborough County,SCHOOL_BUS,0
528,Hillsborough County,SHUTTLE_VANPOOL,0
528,Hillsborough County,TNC,0
528,Hillsborough County,TRANSIT,0
528,Hillsborough County,WALK,0
529,Hillsborough County,BIKE,0
529,Hillsborough County,BIKE_SHARE,0
529,Hillsborough County,CAR,0
529,Hillsborough County,CAR_SHARE,0
529,Hillsborough County,LONG_DIST_PASS,3854.26068
529,Hillsborough County,MISSING,0
529,Hillsborough County,OTHER,0
529,Hillsborough County,SCHOOL_BUS,0
529,Hillsborough County,SHUTTLE_VANPOOL,0
529,Hillsborough County,TNC,0
529,Hillsborough County,TRANSIT,0
529,Hillsborough County,WALK,0
531,Hillsborough County,BIKE,0
531,Hillsborough County,BIKE_SHARE,0
531,Hillsborough County,CAR,0
531,Hillsborough County,CAR_SHARE,0
531,Hillsborough County,LONG_DIST_PASS,0
531,Hillsborough County,MISSING,0
531,Hillsborough County,OTHER,0
531,Hillsborough County,SCHOOL_BUS,0
531,Hillsborough County,SHUTTLE_VANPOOL,0
531,Hillsborough County,TNC,0
531,Hillsborough County,TRANSIT,0
531,Hillsborough County,WALK,0
532,Hillsborough County,BIKE,0
532,Hillsborough County,BIKE_SHARE,0
532,Hillsborough County,CAR,0
532,Hillsborough County,CAR_SHARE,0
532,Hillsborough County,LONG_DIST_PASS,0
532,Hillsborough County,MISSING,0
532,Hillsborough County,OTHER,0
532,Hillsborough County,SCHOOL_BUS,0
532,Hillsborough County,SHUTTLE_VANPOOL,0
532,Hillsborough County,TNC,0
532,Hillsborough County,TRANSIT,0
532,Hillsborough County,WALK,0
533,Hillsborough County,BIKE,0
533,Hillsborough County,BIKE_SHARE,0
533,Hillsborough County,CAR,49.26137
533,Hillsborough County,CAR_SHARE,0
533,Hillsborough County,LONG_DIST_PASS,0
533,Hillsborough County,MISSING,0
533,Hillsborough County,OTHER,0
533,Hillsborough County,SCHOOL_BUS,0
533,Hillsborough County,SHUTTLE_VANPOOL,0
533,Hillsborough County,TNC,0
533,Hillsborough County,TRANSIT,0
533,Hillsborough County,WALK,0
534,Hillsborough County,BIKE,0
534,Hillsborough County,BIKE_SHARE,0
534,Hillsborough County,CAR,0
534,Hillsborough County,CAR_SHARE,0
534,Hillsborough County,LONG_DIST_PASS,0
534,Hillsborough County,MISSING,0
534,Hillsborough County,OTHER,0
534,Hillsborough County,SCHOOL_BUS,0
534,Hillsborough County,SHUTTLE_VANPOOL,0
534,Hillsborough County,TNC,0
534,Hillsborough County,TRANSIT,0
534,Hillsborough County,WALK,0
535,Hillsborough County,BIKE,0
535,Hillsborough County,BIKE_SHARE,0
535,Hillsborough County,CAR,157.37481
535,Hillsborough County,CAR_SHARE,0
535,Hillsborough County,LONG_DIST_PASS,0
535,Hillsborough County,MISSING,0
535,Hillsborough County,OTHER,0
535,Hillsborough County,SCHOOL_BUS,0
535,Hillsborough County,SHUTTLE_VANPOOL,0
535,Hillsborough County,TNC,0
535,Hillsborough County,TRANSIT,0
535,Hillsborough County,WALK,0
541,Hillsborough County,BIKE,0
541,Hillsborough County,BIKE_SHARE,0
541,Hillsborough County,CAR,139.23155
541,Hillsborough County,CAR_SHARE,0
541,Hillsborough County,LONG_DIST_PASS,0
541,Hillsborough County,MISSING,0
541,Hillsborough County,OTHER,0
541,Hillsborough County,SCHOOL_BUS,0
541,Hillsborough County,SHUTTLE_VANPOOL,0
541,Hillsborough County,TNC,0
541,Hillsborough County,TRANSIT,0
541,Hillsborough County,WALK,0
542,Hillsborough County,BIKE,0
542,Hillsborough County,BIKE_SHARE,0
542,Hillsborough County,CAR,0
542,Hillsborough County,CAR_SHARE,0
542,Hillsborough County,LONG_DIST_PASS,0
542,Hillsborough County,MISSING,0
542,Hillsborough County,OTHER,0
542,Hillsborough County,SCHOOL_BUS,0
542,Hillsborough County,SHUTTLE_VANPOOL,0
542,Hillsborough County,TNC,0
542,Hillsborough County,TRANSIT,0
542,Hillsborough County,WALK,0
548,Hillsborough County,BIKE,0
548,Hillsborough County,BIKE_SHARE,0
548,Hillsborough County,CAR,0
548,Hillsborough County,CAR_SHARE,0
548,Hillsborough County,LONG_DIST_PASS,0
548,Hillsborough County,MISSING,0
548,Hillsborough County,OTHER,0
548,Hillsborough County,SCHOOL_BUS,0
548,Hillsborough County,SHUTTLE_VANPOOL,0
548,Hillsborough County,TNC,0
548,Hillsborough County,TRANSIT,0
548,Hillsborough County,WALK,0
550,Hillsborough County,BIKE,0
550,Hillsborough County,BIKE_SHARE,0
550,Hillsborough County,CAR,0
550,Hillsborough County,CAR_SHARE,0
550,Hillsborough County,LONG_DIST_PASS,0
550,Hillsborough County,MISSING,0
550,Hillsborough County,OTHER,0
550,Hillsborough County,SCHOOL_BUS,0
550,Hillsborough County,SHUTTLE_VANPOOL,0
550,Hillsborough County,TNC,0
550,Hillsborough County,TRANSIT,0
550,Hillsborough County,WALK,0
552,Hillsborough County,BIKE,0
552,Hillsborough County,BIKE_SHARE,0
552,Hillsborough County,CAR,0
552,Hillsborough County,CAR_SHARE,0
552,Hillsborough County,LONG_DIST_PASS,0
552,Hillsborough County,MISSING,0
552,Hillsborough County,OTHER,0
552,Hillsborough County,SCHOOL_BUS,0
552,Hillsborough County,SHUTTLE_VANPOOL,0
552,Hillsborough County,TNC,0
552,Hillsborough County,TRANSIT,0
552,Hillsborough County,WALK,0
553,Hillsborough County,BIKE,0
553,Hillsborough County,BIKE_SHARE,0
553,Hillsborough County,CAR,0
553,Hillsborough County,CAR_SHARE,0
553,Hillsborough County,LONG_DIST_PASS,0
553,Hillsborough County,MISSING,0
553,Hillsborough County,OTHER,0
553,Hillsborough County,SCHOOL_BUS,0
553,Hillsborough County,SHUTTLE_VANPOOL,0
553,Hillsborough County,TNC,0
553,Hillsborough County,TRANSIT,0
553,Hillsborough County,WALK,0
554,Hillsborough County,BIKE,0
554,Hillsborough County,BIKE_SHARE,0
554,Hillsborough County,CAR,0
554,Hillsborough County,CAR_SHARE,0
554,Hillsborough County,LONG_DIST_PASS,0
554,Hillsborough County,MISSING,0
554,Hillsborough County,OTHER,0
554,Hillsborough County,SCHOOL_BUS,0
554,Hillsborough County,SHUTTLE_VANPOOL,0
554,Hillsborough County,TNC,0
554,Hillsborough County,TRANSIT,0
554,Hillsborough County,WALK,0
562,Hillsborough County,BIKE,0
562,Hillsborough County,BIKE_SHARE,0
562,Hillsborough County,CAR,0
562,Hillsborough County,CAR_SHARE,0
562,Hillsborough County,LONG_DIST_PASS,0
562,Hillsborough County,MISSING,0
562,Hillsborough County,OTHER,0
562,Hillsborough County,SCHOOL_BUS,0
562,Hillsborough County,SHUTTLE_VANPOOL,0
562,Hillsborough County,TNC,0
562,Hillsborough County,TRANSIT,0
562,Hillsborough County,WALK,0
563,Hillsborough County,BIKE,0
563,Hillsborough County,BIKE_SHARE,0
563,Hillsborough County,CAR,18.28362
563,Hillsborough County,CAR_SHARE,0
563,Hillsborough County,LONG_DIST_PASS,0
563,Hillsborough County,MISSING,0
563,Hillsborough County,OTHER,0
563,Hillsborough County,SCHOOL_BUS,0
563,Hillsborough County,SHUTTLE_VANPOOL,0
563,Hillsborough County,TNC,0
563,Hillsborough County,TRANSIT,0
563,Hillsborough County,WALK,0
567,Hillsborough County,BIKE,0
567,Hillsborough County,BIKE_SHARE,0
567,Hillsborough County,CAR,0
567,Hillsborough County,CAR_SHARE,0
567,Hillsborough County,LONG_DIST_PASS,0
567,Hillsborough County,MISSING,0
567,Hillsborough County,OTHER,0
567,Hillsborough County,SCHOOL_BUS,0
